dataset,domain,llm_label,human_label,llm_human_agree,status,num_source_candidates,human_idx,source_idxs,sentence,prd_word,prd_idx,label,span_mean,source_spans_inclusive,human_selected_spans,span_matched,grammar_status,optional,type,human_file,source_file
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,133,[1551],"I said you know it 's a shame that you ca n't go no place and I can get a good report on you you know , %um , and by her going to Francis and things , and Francis seeing for herself ,",going,33,ARG4,end point,"[(33, 36)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,134,[1518],"I said you know it 's a shame that you ca n't go no place and I can get a good report on you you know , %um , and by her going to Francis and things , and Francis seeing for herself ,",know,4,ARG1,fact that is known,"[(4, 14)]","[(4, 42)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,135,[1555],"I said you know it 's a shame that you ca n't go no place and I can get a good report on you you know , %um , and by her going to Francis and things , and Francis seeing for herself ,",seeing,41,ARG3,,"[(41, 42)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,136,[4618],"I think Optics Letters is probably the one that we 're shooting for , or else , perhaps , though I do n't think it 's quite that significant , would be Phys Rev Letters .",shooting,12,ARG2,target,"[(6, 7)]","[(2, 3), (6, 7)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,137,[4609],"I think Optics Letters is probably the one that we 're shooting for , or else , perhaps , though I do n't think it 's quite that significant , would be Phys Rev Letters .",think,2,ARG1,Thought,"[(2, 34)]","[(2, 34)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,138,[4338],I thought you were talking to somebody else and like put the phone down or something .,put,11,ARG2,where put,"[(13, 13)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,2,139,"[5051, 5054]","If you want to go %uh off into the countryside somewhere and see a little bit of , echte Holland , real Holland and we can do that too .",go,5,ARG4,end point,"[(7, 10), (10, 10)]","[(7, 10)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,140,[3995],Is it paid today ?,paid,3,ARG3,"commodity, paid for what","[(1, 1)]","[(1, 1)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,141,[6853],"It 's just But %um %uh , %uh , the main reason for that is I had not really anticipated a few expenses that recently came up %ah . %uh , related to a couple of burglaries that I had .",related,32,ARG1,thing under consideration,"[(20, 22)]","[(20, 22), (20, 26)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,142,[6861],"It 's just But %um %uh , %uh , the main reason for that is I had not really anticipated a few expenses that recently came up %ah . %uh , related to a couple of burglaries that I had .",had,40,ARG1,possession,"[(33, 36)]","[(33, 36), (36, 36)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,143,[3709],"It develops because of irritation , because of a %um , inflammation .",develops,2,ARG1,"location where something develops, or thing that was there first and undergoes some sort of change as new elements develop from it","[(0, 0)]","[(0, 0)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,144,[8317],It may be the other one that just took the job with Hard Core Brace,took,9,ARG1,thing taken,"[(9, 10)]","[(9, 10), (9, 14)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,145,[69],Just say you know my parents are really opposed to black .,say,2,ARG1,Utterance,"[(2, 10)]","[(4, 10)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,146,[75],Just say you know my parents are really opposed to black .,know,4,ARG1,fact that is known,"[(4, 10)]","[(4, 10)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,147,[1246],"Milo , get out of there",get,3,ARG1,thing in motion,"[(0, 0)]","[(0, 0)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,148,[6540],My daughter - in - law Barbara got on her case real serious yesterday .,got,8,ARG2,attribute of arg1 (not a VP node),"[(11, 12)]","[(11, 12)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,149,[2815],"No , she was not doing well .",doing,6,ARG0,"agent, doer","[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,150,[8486],No dad told me that .,told,3,ARG0,Speaker,"[(0, 1)]","[(1, 1)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,151,[1643],Not a whole lot I can do about that now .,do,7,ARG1,thing done,"[(1, 3)]","[(7, 8), (8, 8)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,152,[2896],"Now she had a job with an architectural group when she first got out to New York ,",got,13,ARG4,,"[(14, 16)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,153,[2900],"Now she had a job with an architectural group when she first got out to New York ,",got,13,ARG2,destination,"[(14, 16)]","[(13, 16), (14, 16)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,154,[7842],Oregon you pay state tax,pay,3,ARG1,money or attention,"[(3, 4)]","[(3, 4)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,155,[2477],"Ron is working as a financial consultant for , %um , Meryl Lynch .",working,3,ARG1,"job, project","[(3, 6)]","[(3, 6)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,156,[8029],"See I think y- , %um ,",think,3,ARG1,Thought,"[(3, 3)]",[],False,有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,157,[8199],"She 's been away with her class oh . up around Blandenburg for about two weeks on a , what they call Feldmessen .",call,22,ARG2,"name itself, attribute of arg1","[(22, 22)]","[(22, 22)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,158,[6522],"She 's trying to become a counselor in this drug program , and things",trying,3,ARG1,thing tried,"[(3, 10)]","[(3, 10)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,159,[119],She did ?,did,2,ARG0,,"[(0, 0)]","[(0, 0)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,160,[7825],She said %uh she 'd be more than happy to .,said,2,ARG1,Utterance,"[(2, 9)]","[(3, 9)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,161,[3148],"She wrote me a letter mhm . you know about her needing a lot of love , a lot of %um help and different things like this ,",needing,12,ARG1,thing needed,"[(12, 26)]","[(12, 26)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,162,[3131],"She wrote me a letter mhm . you know about her needing a lot of love , a lot of %um help and different things like this ,",wrote,2,ARG1,thing written,"[(3, 4)]","[(3, 4), (3, 26)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,163,[3142],"She wrote me a letter mhm . you know about her needing a lot of love , a lot of %um help and different things like this ,",know,9,ARG2,entity that arg1 is known ABOUT,"[(9, 26)]","[(9, 26)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,164,[4094],"So , %um , I found a simple modification of the original formula , which unfortunately makes the solutions horrendously nasty . And in most cases , %uh , insoluble .",makes,17,ARG1,impelled action/ predication,"[(17, 20)]","[(17, 20), (17, 29)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,165,[3837],"So , I assume it 's hard for you not to eat as much as he does .",does,17,ARG0,,"[(15, 15)]","[(15, 15)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,166,[3825],"So , I assume it 's hard for you not to eat as much as he does .",assume,4,ARG0,Thinker,"[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,167,[1341],"So , it actually creates a situation where you get the right sort of answer , you just ca n't always write it down very easily .",creates,5,ARG1,thing created,"[(5, 14)]","[(5, 6), (5, 25)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,168,[8896],So I mean any income that y-,mean,3,ARG1,element containing meaning,"[(3, 6)]",[],False,有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,169,[5560],So he found this new job as a financial consultant and seems to be happy with that .,seems,12,ARG1,thing seeming,"[(1, 1)]","[(1, 1), (12, 16)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,170,[5552],So he found this new job as a financial consultant and seems to be happy with that .,found,3,ARG1,thing found,"[(3, 9)]","[(3, 5), (3, 9)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,171,[7026],So if you want we can take a ride and go see stuff at night,go,11,ARG1,subsequent action,"[(11, 14)]","[(11, 12)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,172,[7028],So if you want we can take a ride and go see stuff at night,go,11,ARG0,subject,"[(4, 4)]","[(4, 4)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,173,[5284],"So it was a blessing , I guess .",guess,8,ARG1,guess,"[(0, 4)]","[(0, 4), (1, 4)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,174,[3069],So uh-huh . I think %um tonight Charlie and I are going to go over and join up .,think,5,ARG1,Thought,"[(7, 17)]","[(6, 17)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,175,[4646],So we 'll just see . You know,see,5,ARG0,viewer,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,176,[2512],"So yeah , that particular frequency according to most models damps out very quickly .",damps,11,ARG1,,"[(3, 5)]","[(3, 5)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,177,[1453],So you do n't have it,have,5,ARG0,owner,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,178,[8011],So you guys should pick out the things you want to see and let me know .,see,12,ARG1,thing viewed,"[(6, 7)]","[(6, 7)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,179,[3580],So you have no intentions of coming over this way any time soon ?,coming,7,ARG1,entity in motion / 'comer',"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,2,180,"[3274, 3278]",Some amount that has to be deducted a certain amount,deducted,7,ARG1,thing being subtracted,"[(0, 1), (7, 9)]","[(0, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,181,[5383],Somehow it raises a small amount .,raises,3,ARG0,Agent,"[(1, 1)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,182,[5384],Somehow it raises a small amount .,raises,3,ARG1,"Logical subject, patient, thing rising","[(3, 5)]","[(1, 1)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,183,[3994],"Spending a lot of time hunting for bikes , and nah well . then getting one purchased , and then having to , you know , go get it and things like that .",get,28,ARG1,thing gotten,"[(28, 32)]","[(28, 28), (28, 32)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,184,[5953],Spent about two weeks up there .,Spent,1,ARG1,unit of time,"[(1, 3)]","[(1, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,185,[7750],There 's a pretty good sale . %mm . So now we have to keep our eyes open for a champagne sale .,keep,15,ARG1,continued entity,"[(15, 17)]","[(15, 16)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,186,[6187],"To -- -- you know the other thing , the reception .",know,5,ARG1,fact that is known,"[(5, 10)]","[(5, 10)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,187,[3932],Told her that she could n't talk to Jasmine play with Jasmine because she said she hurt Jasmine 's Jetta you know,said,15,ARG0,Sayer,"[(13, 13)]","[(13, 13)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,188,[3935],Told her that she could n't talk to Jasmine play with Jasmine because she said she hurt Jasmine 's Jetta you know,said,15,ARG1,Utterance,"[(15, 19)]","[(15, 19)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,189,[3942],Told her that she could n't talk to Jasmine play with Jasmine because she said she hurt Jasmine 's Jetta you know,know,22,ARG1,fact that is known,"[(15, 19)]","[(15, 19)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,190,[3246],Washington you do n't .,do,3,ARG0,,"[(1, 1)]",[],False,有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,191,[525],"Well , %um actually I think this phone call 's just about to end cause it 's only half an hour ,",think,6,ARG1,Thought,"[(6, 13)]","[(6, 13)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,192,[8355],"Well , I mean obviously since I work I ca n't get there until about six o'clock at night which is when everyone else gets there .",mean,4,ARG1,element containing meaning,"[(4, 25)]","[(4, 25)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,193,[3889],Well I guess she did that because someone suggested that to her because you know the lillies the symbol of the virgin Mary .,know,15,ARG1,fact that is known,"[(15, 22)]","[(15, 22)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,194,[3882],Well I guess she did that because someone suggested that to her because you know the lillies the symbol of the virgin Mary .,suggested,9,ARG3,,"[(10, 11)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,195,[4659],Well I mean I 'm still American citizen,mean,3,ARG1,element containing meaning,"[(3, 7)]","[(3, 7)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,196,[8780],Well I mean he does work his ass off,mean,3,ARG1,element containing meaning,"[(3, 8)]","[(3, 8)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,197,[7243],Well I said I would not feel comfortable going .,said,3,ARG1,Utterance,"[(3, 8)]","[(3, 8)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,198,[7255],Well I said I would not feel comfortable going .,feel,7,ARG1,emotion or sensation,"[(7, 8)]","[(7, 7)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,199,[1884],"Well I would say is once you 're at a hotel uh-huh %um , why do n't you call me at work and let me know where you are ,",say,4,ARG1,Utterance,"[(5, 28)]","[(5, 28)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,200,[2547],"Well did she come home and say I saw her , I look like her or what ?",say,7,ARG1,Utterance,"[(7, 16)]","[(7, 16)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,201,[4638],"Well he 's working for an American firm over here ,",working,4,ARG2,"employer, benefactive","[(4, 9)]","[(4, 7), (4, 9)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,202,[1955],Well it 's hard to you know not eat when somebody else is eating .,know,7,ARG1,fact that is known,"[(7, 13)]","[(1, 4), (7, 13)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,203,[7297],Well you know or luck making a way and making it at ease for you to,making,10,ARG2,,"[(11, 15)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,204,[8405],"Which you know , given how far he 's gotten , you know , he got his degree at Tufts and all , I found that surprising that for the first time as an adult they 're diagnosing this . %um",know,3,ARG1,fact that is known,"[(0, 0)]","[(0, 0)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,205,[8436],"Which you know , given how far he 's gotten , you know , he got his degree at Tufts and all , I found that surprising that for the first time as an adult they 're diagnosing this . %um",diagnosing,38,ARG1,patient,"[(38, 38)]","[(14, 14)]",False,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,206,[8409],"Which you know , given how far he 's gotten , you know , he got his degree at Tufts and all , I found that surprising that for the first time as an adult they 're diagnosing this . %um",given,5,ARG1,thing given,"[(5, 9)]","[(5, 9)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,207,[5032],Would you be interested in seeing Shape Headquarters again .,seeing,6,ARG0,viewer,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,208,[5033],Would you be interested in seeing Shape Headquarters again .,seeing,6,ARG1,thing viewed,"[(6, 7)]","[(6, 7)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,2,209,"[2158, 3151]",Yes she did .,did,3,ARG0,,"[(1, 1), (1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,210,[8190],"You ca n't do that ,",do,4,ARG1,thing done,"[(4, 4)]","[(4, 4)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,211,[3652],You can just call her Missus,call,4,ARG1,item being labelled,"[(5, 5)]","[(4, 4)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,212,[2410],"You know , I mean , we 're d- , you know ,",mean,5,ARG1,element containing meaning,"[(6, 8)]",[],False,有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,213,[5186],You know I said as far as I knew we were n't charging people .,know,2,ARG1,fact that is known,"[(2, 13)]","[(2, 13)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,214,[5198],You know I said as far as I knew we were n't charging people .,knew,9,ARG1,fact that is known,"[(9, 13)]","[(9, 13)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,215,[2448],You know I was talking to my friend Heather from Wisconsin the other day --,know,2,ARG1,fact that is known,"[(2, 13)]","[(2, 13)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
